size,run,elapsed_ns,mbps,cycles,cpb
4096,19,463211,1686.60,1574914,1.92e+00
4096,20,467590,1670.80,1589806,1.94e+00
4096,21,463100,1687.00,1574573,1.92e+00
4096,22,463300,1686.27,1575220,1.92e+00
4096,23,463151,1686.81,1574710,1.92e+00
4096,24,463430,1685.80,1575662,1.92e+00
4096,25,462960,1687.51,1574097,1.92e+00
4096,26,463080,1687.07,1574472,1.92e+00
4096,27,464891,1680.50,1580626,1.93e+00
4096,28,465310,1678.99,1582087,1.93e+00
4096,29,463280,1686.35,1575185,1.92e+00
4096,30,463260,1686.42,1575084,1.92e+00
4096,31,463321,1686.20,1575288,1.92e+00
4096,32,463100,1687.00,1574540,1.92e+00
4096,33,463250,1686.45,1575050,1.92e+00
4096,34,463260,1686.42,1575084,1.92e+00
4096,35,463201,1686.63,1574880,1.92e+00
4096,36,464760,1680.98,1580184,1.93e+00
4096,37,466930,1673.16,1587630,1.94e+00
4096,38,465920,1676.79,1584095,1.93e+00
4096,39,465291,1679.06,1581986,1.93e+00
4096,40,463300,1686.27,1575220,1.92e+00
4096,41,463190,1686.67,1574813,1.92e+00
4096,42,463340,1686.13,1575356,1.92e+00
4096,43,463331,1686.16,1575322,1.92e+00
4096,44,463030,1687.26,1574302,1.92e+00
4096,45,463290,1686.31,1575153,1.92e+00
4096,46,466710,1673.95,1586814,1.94e+00
4096,47,463251,1686.45,1575083,1.92e+00
4096,48,463320,1686.20,1575321,1.92e+00
4096,49,463160,1686.78,1574744,1.92e+00
4096,50,470090,1661.92,1598306,1.95e+00
4096,51,463421,1685.83,1575628,1.92e+00
4096,52,462960,1687.51,1574064,1.92e+00
4096,53,463100,1687.00,1574540,1.92e+00
4096,54,467630,1670.66,1589942,1.94e+00
4096,55,462981,1687.43,1574132,1.92e+00
4096,56,463370,1686.02,1575491,1.92e+00
4096,57,476450,1639.73,1619930,1.98e+00
4096,58,465830,1677.11,1583822,1.93e+00
4096,59,464491,1681.95,1579266,1.93e+00
4096,60,465520,1678.23,1582768,1.93e+00
4096,61,463110,1686.96,1574574,1.92e+00
4096,62,463411,1685.87,1575594,1.92e+00
4096,63,466570,1674.45,1586371,1.94e+00
4096,64,463280,1686.35,1575152,1.92e+00
4096,65,463310,1686.24,1575254,1.92e+00
4096,66,463211,1686.60,1574914,1.92e+00
4096,67,464620,1681.48,1579708,1.93e+00
4096,68,463530,1685.44,1576002,1.92e+00
4096,69,464560,1681.70,1579504,1.93e+00
4096,70,463311,1686.23,1575254,1.92e+00
4096,71,466460,1674.85,1585964,1.94e+00
4096,72,463130,1686.89,1574642,1.92e+00
4096,73,463230,1686.53,1574982,1.92e+00
4096,74,463341,1686.12,1575389,1.92e+00
4096,75,463010,1687.33,1574234,1.92e+00
4096,76,462950,1687.55,1574030,1.92e+00
4096,77,463470,1685.65,1575798,1.92e+00
4096,78,463441,1685.76,1575696,1.92e+00
4096,79,469010,1665.74,1594634,1.95e+00
4096,80,468770,1666.60,1593987,1.95e+00
4096,81,465760,1677.37,1583584,1.93e+00
4096,82,463261,1686.41,1575084,1.92e+00
4096,83,463270,1686.38,1575118,1.92e+00
4096,84,463380,1685.98,1575492,1.92e+00
4096,85,463250,1686.45,1575050,1.92e+00
4096,86,463281,1686.34,1575185,1.92e+00
4096,87,463280,1686.35,1575152,1.92e+00
4096,88,462930,1687.62,1573962,1.92e+00
4096,89,472660,1652.88,1607078,1.96e+00
4096,90,463051,1687.18,1574404,1.92e+00
4096,91,463120,1686.93,1574608,1.92e+00
4096,92,466520,1674.63,1586201,1.94e+00
4096,93,474140,1647.72,1612110,1.97e+00
4096,94,465621,1677.87,1583141,1.93e+00
4096,95,463170,1686.75,1574778,1.92e+00
4096,96,463230,1686.53,1574982,1.92e+00
4096,97,467160,1672.34,1588344,1.94e+00
4096,98,463301,1686.27,1575187,1.92e+00
4096,99,463080,1687.07,1574439,1.92e+00
8192,0,931080,1678.16,3165706,1.93e+00
8192,1,933861,1673.16,3175124,1.94e+00
8192,2,926461,1686.53,3149964,1.92e+00
8192,3,929660,1680.72,3160844,1.93e+00
8192,4,926501,1686.45,3150100,1.92e+00
8192,5,933400,1673.99,3173560,1.94e+00
8192,6,932351,1675.87,3169990,1.93e+00
8192,7,930430,1679.33,3163462,1.93e+00
8192,8,926311,1686.80,3149487,1.92e+00
8192,9,926150,1687.09,3148943,1.92e+00
8192,10,926041,1687.29,3148536,1.92e+00
8192,11,940170,1661.93,3196578,1.95e+00
