size,run,elapsed_ns,mbps,cycles,cpb
4096,19,351670,2221.54,1195712,1.46e+00
4096,20,351430,2223.06,1194862,1.46e+00
4096,21,351751,2221.03,1195984,1.46e+00
4096,22,351760,2220.97,1195984,1.46e+00
4096,23,351590,2222.05,1195406,1.46e+00
4096,24,351710,2221.29,1195814,1.46e+00
4096,25,351740,2221.10,1195916,1.46e+00
4096,26,351411,2223.18,1194794,1.46e+00
4096,27,351750,2221.04,1195950,1.46e+00
4096,28,351640,2221.73,1195576,1.46e+00
4096,29,359160,2175.21,1221144,1.49e+00
4096,30,351520,2222.49,1195134,1.46e+00
4096,31,351531,2222.42,1195202,1.46e+00
4096,32,351520,2222.49,1195168,1.46e+00
4096,33,367650,2124.98,1250010,1.53e+00
4096,34,351320,2223.76,1194488,1.46e+00
4096,35,435790,1792.72,1481686,1.81e+00
4096,36,522491,1495.24,1776432,2.17e+00
4096,37,377070,2071.90,1282004,1.56e+00
4096,38,351290,2223.95,1194352,1.46e+00
4096,39,364410,2143.88,1238960,1.51e+00
4096,40,351760,2220.97,1195984,1.46e+00
4096,41,351751,2221.03,1195984,1.46e+00
4096,42,351740,2221.10,1195916,1.46e+00
4096,43,351760,2220.97,1196018,1.46e+00
4096,44,351750,2221.04,1195950,1.46e+00
4096,45,351760,2220.97,1195984,1.46e+00
4096,46,351741,2221.09,1195916,1.46e+00
4096,47,430480,1814.83,1463666,1.79e+00
4096,48,652340,1197.61,2217922,2.71e+00
4096,49,351310,2223.82,1194454,1.46e+00
4096,50,360921,2164.60,1227128,1.50e+00
4096,51,351390,2223.31,1194760,1.46e+00
4096,52,351380,2223.38,1194726,1.46e+00
4096,53,351390,2223.31,1194726,1.46e+00
4096,54,369230,2115.89,1255382,1.53e+00
4096,55,370121,2110.80,1258442,1.54e+00
4096,56,351130,2224.96,1193842,1.46e+00
4096,57,351210,2224.45,1194114,1.46e+00
4096,58,351310,2223.82,1194454,1.46e+00
4096,59,351230,2224.33,1194216,1.46e+00
4096,60,351071,2225.33,1193638,1.46e+00
4096,61,359350,2174.06,1221790,1.49e+00
4096,62,424120,1842.05,1442110,1.76e+00
4096,63,351460,2222.87,1194930,1.46e+00
4096,64,363850,2147.18,1237090,1.51e+00
4096,65,351411,2223.18,1194794,1.46e+00
4096,66,351390,2223.31,1194726,1.46e+00
4096,67,351390,2223.31,1194726,1.46e+00
4096,68,351400,2223.25,1194760,1.46e+00
4096,69,357910,2182.81,1216860,1.49e+00
4096,70,351391,2223.31,1194760,1.46e+00
4096,71,351390,2223.31,1194726,1.46e+00
4096,72,360630,2166.35,1226142,1.50e+00
4096,73,351400,2223.25,1194760,1.46e+00
4096,74,351380,2223.38,1194726,1.46e+00
4096,75,351391,2223.31,1194726,1.46e+00
4096,76,351400,2223.25,1194760,1.46e+00
4096,77,351390,2223.31,1194760,1.46e+00
4096,78,351290,2223.95,1194386,1.46e+00
4096,79,351400,2223.25,1194760,1.46e+00
4096,80,351380,2223.38,1194692,1.46e+00
4096,81,351391,2223.31,1194726,1.46e+00
4096,82,351400,2223.25,1194760,1.46e+00
4096,83,360470,2167.31,1225598,1.50e+00
4096,84,351400,2223.25,1194726,1.46e+00
4096,85,351390,2223.31,1194760,1.46e+00
4096,86,325991,2396.54,1108366,1.35e+00
4096,87,276010,2830.51,938434,1.15e+00
4096,88,331750,2354.94,1128052,1.38e+00
4096,89,287820,2714.37,978622,1.19e+00
4096,90,276090,2829.69,938706,1.15e+00
4096,91,278200,2808.23,945880,1.15e+00
4096,92,290351,2690.71,987190,1.21e+00
4096,93,276090,2829.69,938740,1.15e+00
4096,94,276100,2829.59,938706,1.15e+00
4096,95,276090,2829.69,938740,1.15e+00
4096,96,276000,2830.62,938434,1.15e+00
4096,97,284360,2747.40,966858,1.18e+00
4096,98,276021,2830.40,938468,1.15e+00
4096,99,276020,2830.41,938468,1.15e+00
8192,0,421200,3709.64,1432080,8.74e-01
8192,1,350060,4463.52,1190204,7.26e-01
8192,2,350120,4462.76,1190408,7.27e-01
8192,3,350121,4462.74,1190408,7.27e-01
8192,4,350120,4462.76,1190408,7.27e-01
8192,5,350120,4462.76,1190408,7.27e-01
8192,6,350070,4463.39,1190238,7.26e-01
8192,7,350120,4462.76,1190408,7.27e-01
8192,8,355330,4397.32,1208122,7.37e-01
8192,9,350261,4460.96,1190884,7.27e-01
8192,10,350240,4461.23,1190816,7.27e-01
8192,11,350300,4460.46,1191020,7.27e-01
8192,12,350290,4460.59,1190986,7.27e-01
8192,13,350240,4461.23,1190849,7.27e-01
8192,14,350301,4460.45,1191020,7.27e-01
8192,15,350300,4460.46,1191020,7.27e-01
8192,16,350300,4460.46,1191020,7.27e-01
8192,17,350300,4460.46,1191020,7.27e-01
8192,18,357680,4368.43,1216112,7.42e-01
8192,19,350241,4461.21,1190816,7.27e-01
8192,20,368330,4242.12,1252322,7.64e-01
8192,21,350110,4462.88,1190374,7.27e-01
8192,22,358290,4360.99,1218186,7.44e-01
8192,23,350160,4462.25,1190577,7.27e-01
8192,24,350171,4462.11,1190578,7.27e-01
8192,25,350160,4462.25,1190577,7.27e-01
8192,26,350160,4462.25,1190577,7.27e-01
8192,27,350110,4462.88,1190374,7.27e-01
8192,28,350150,4462.37,1190510,7.27e-01
8192,29,350161,4462.23,1190577,7.27e-01
8192,30,350160,4462.25,1190577,7.27e-01
8192,31,354190,4411.47,1204246,7.35e-01
8192,32,350160,4462.25,1190544,7.27e-01
8192,33,350110,4462.88,1190374,7.27e-01
8192,34,350170,4462.12,1190578,7.27e-01
8192,35,350161,4462.23,1190544,7.27e-01
8192,36,350160,4462.25,1190544,7.27e-01
8192,37,350170,4462.12,1190578,7.27e-01
8192,38,350100,4463.01,1190340,7.27e-01
8192,39,350170,4462.12,1190578,7.27e-01
8192,40,350161,4462.23,1190544,7.27e-01
8192,41,350160,4462.25,1190544,7.27e-01
8192,42,352040,4438.42,1196936,7.31e-01
8192,43,350120,4462.76,1190408,7.27e-01
8192,44,357320,4372.83,1214921,7.42e-01
8192,45,350171,4462.11,1190545,7.27e-01
8192,46,350160,4462.25,1190544,7.27e-01
8192,47,356320,4385.10,1211488,7.39e-01
8192,48,363250,4301.45,1235050,7.54e-01
8192,49,350130,4462.63,1190442,7.27e-01
8192,50,357491,4370.74,1215433,7.42e-01
8192,51,350170,4462.12,1190578,7.27e-01
8192,52,350060,4463.52,1190204,7.26e-01
8192,53,350170,4462.12,1190578,7.27e-01
8192,54,354110,4412.47,1203941,7.35e-01
8192,55,350171,4462.11,1190578,7.27e-01
8192,56,350170,4462.12,1190545,7.27e-01
8192,57,350120,4462.76,1190408,7.27e-01
8192,58,350160,4462.25,1190544,7.27e-01
8192,59,350170,4462.12,1190578,7.27e-01
8192,60,350161,4462.23,1190544,7.27e-01
8192,61,354040,4413.34,1203736,7.35e-01
8192,62,392290,3983.02,1333854,8.14e-01
8192,63,428060,3650.19,1455438,8.88e-01
8192,64,358130,4362.94,1217675,7.43e-01
8192,65,356861,4378.46,1213357,7.41e-01
8192,66,349860,4466.07,1189524,7.26e-01
8192,67,349860,4466.07,1189524,7.26e-01
8192,68,349810,4466.71,1189354,7.26e-01
8192,69,349860,4466.07,1189524,7.26e-01
8192,70,349861,4466.06,1189524,7.26e-01
8192,71,349860,4466.07,1189524,7.26e-01
8192,72,349800,4466.84,1189320,7.26e-01
8192,73,349860,4466.07,1189491,7.26e-01
8192,74,349850,4466.20,1189490,7.26e-01
8192,75,374420,4173.12,1273028,7.77e-01
8192,76,354551,4406.98,1205403,7.36e-01
8192,77,358800,4354.79,1219953,7.45e-01
8192,78,350160,4462.25,1190544,7.27e-01
8192,79,350170,4462.12,1190545,7.27e-01
8192,80,350160,4462.25,1190577,7.27e-01
8192,81,350161,4462.23,1190544,7.27e-01
8192,82,350110,4462.88,1190374,7.27e-01
8192,83,350170,4462.12,1190578,7.27e-01
8192,84,350170,4462.12,1190578,7.27e-01
8192,85,350160,4462.25,1190544,7.27e-01
8192,86,350171,4462.11,1190578,7.27e-01
8192,87,353770,4416.71,1202851,7.34e-01
8192,88,350170,4462.12,1190578,7.27e-01
8192,89,350160,4462.25,1190544,7.27e-01
8192,90,350160,4462.25,1190544,7.27e-01
8192,91,350161,4462.23,1190544,7.27e-01
8192,92,350120,4462.76,1190408,7.27e-01
8192,93,350160,4462.25,1190577,7.27e-01
8192,94,350170,4462.12,1190578,7.27e-01
8192,95,350160,4462.25,1190544,7.27e-01
8192,96,350171,4462.11,1190578,7.27e-01
8192,97,350120,4462.76,1190408,7.27e-01
8192,98,350170,4462.12,1190545,7.27e-01
8192,99,353830,4415.96,1203022,7.34e-01
16384,0,692101,4515.24,2353140,7.18e-01
16384,1,697730,4478.81,2372282,7.24e-01
16384,2,705650,4428.54,2399177,7.32e-01
16384,3,699741,4465.94,2379116,7.26e-01
16384,4,692140,4514.98,2353276,7.18e-01
16384,5,696320,4487.88,2367521,7.23e-01
16384,6,692091,4515.30,2353106,7.18e-01
16384,7,692080,4515.37,2353072,7.18e-01
16384,8,692091,4515.30,2353106,7.18e-01
16384,9,692040,4515.63,2352936,7.18e-01
16384,10,693530,4505.93,2358002,7.20e-01
16384,11,694351,4500.61,2360790,7.20e-01
16384,12,692090,4515.31,2353106,7.18e-01
16384,13,692040,4515.63,2352936,7.18e-01
16384,14,692081,4515.37,2353072,7.18e-01
16384,15,692090,4515.31,2353106,7.18e-01
16384,16,714751,4372.15,2430150,7.42e-01
16384,17,700330,4462.18,2381122,7.27e-01
16384,18,692140,4514.98,2353243,7.18e-01
16384,19,692031,4515.69,2352969,7.18e-01
16384,20,692110,4515.18,2353140,7.18e-01
16384,21,692031,4515.69,2352902,7.18e-01
16384,22,695980,4490.07,2366332,7.22e-01
16384,23,696050,4489.62,2366570,7.22e-01
16384,24,695941,4490.32,2366196,7.22e-01
16384,25,693630,4505.28,2358342,7.20e-01
16384,26,692080,4515.37,2353072,7.18e-01
16384,27,692081,4515.37,2353072,7.18e-01
16384,28,694040,4502.62,2359770,7.20e-01
16384,29,692961,4509.63,2356064,7.19e-01
16384,30,701220,4456.52,2384114,7.28e-01
16384,31,709350,4405.44,2411756,7.36e-01
16384,32,721231,4332.87,2452182,7.48e-01
16384,33,695680,4492.01,2365312,7.22e-01
16384,34,695961,4490.19,2366264,7.22e-01
16384,35,695990,4490.01,2366366,7.22e-01
16384,36,695990,4490.01,2366366,7.22e-01
16384,37,696021,4489.81,2366468,7.22e-01
16384,38,695940,4490.33,2366196,7.22e-01
16384,39,697090,4482.92,2370106,7.23e-01
16384,40,692051,4515.56,2352970,7.18e-01
16384,41,695250,4494.79,2363816,7.21e-01
16384,42,696001,4489.94,2366400,7.22e-01
16384,43,696000,4489.94,2366367,7.22e-01
16384,44,699090,4470.10,2376906,7.25e-01
16384,45,711291,4393.42,2418386,7.38e-01
16384,46,700100,4463.65,2380307,7.26e-01
16384,47,692140,4514.98,2353276,7.18e-01
16384,48,694581,4499.12,2361572,7.21e-01
16384,49,694940,4496.79,2362829,7.21e-01
16384,50,692031,4515.69,2352902,7.18e-01
16384,51,697660,4479.26,2372044,7.24e-01
16384,52,693410,4506.71,2357561,7.19e-01
16384,53,695941,4490.32,2366196,7.22e-01
16384,54,692300,4513.94,2353820,7.18e-01
16384,55,692041,4515.63,2352936,7.18e-01
16384,56,696300,4488.01,2367420,7.22e-01
16384,57,695990,4490.01,2366366,7.22e-01
16384,58,693481,4506.25,2357865,7.20e-01
16384,59,710770,4396.64,2416618,7.37e-01
16384,60,699570,4467.03,2378538,7.26e-01
16384,61,692031,4515.69,2352902,7.18e-01
16384,62,697440,4480.67,2371296,7.24e-01
16384,63,698441,4474.25,2374696,7.25e-01
16384,64,692090,4515.31,2353106,7.18e-01
16384,65,692030,4515.70,2352902,7.18e-01
16384,66,692081,4515.37,2353105,7.18e-01
16384,67,693530,4505.93,2358002,7.20e-01
16384,68,695711,4491.81,2365414,7.22e-01
16384,69,692090,4515.31,2353106,7.18e-01
16384,70,692080,4515.37,2353072,7.18e-01
16384,71,692141,4514.98,2353276,7.18e-01
16384,72,692100,4515.24,2353140,7.18e-01
16384,73,698060,4476.69,2373371,7.24e-01
16384,74,707411,4417.52,2405194,7.34e-01
16384,75,699820,4465.43,2379388,7.26e-01
16384,76,692091,4515.30,2353106,7.18e-01
16384,77,695710,4491.81,2365414,7.22e-01
16384,78,695940,4490.33,2366196,7.22e-01
16384,79,698011,4477.01,2373268,7.24e-01
16384,80,692080,4515.37,2353072,7.18e-01
16384,81,692030,4515.70,2352902,7.18e-01
16384,82,692091,4515.30,2353106,7.18e-01
16384,83,692080,4515.37,2353072,7.18e-01
16384,84,692141,4514.98,2353276,7.18e-01
16384,85,693840,4503.92,2359023,7.20e-01
16384,86,692090,4515.31,2353106,7.18e-01
16384,87,700741,4459.56,2382483,7.27e-01
16384,88,706860,4420.96,2403324,7.33e-01
16384,89,699441,4467.85,2378129,7.26e-01
16384,90,692080,4515.37,2353072,7.18e-01
16384,91,699800,4465.56,2379320,7.26e-01
16384,92,692141,4514.98,2353309,7.18e-01
16384,93,692080,4515.37,2353072,7.18e-01
16384,94,692090,4515.31,2353106,7.18e-01
16384,95,692081,4515.37,2353072,7.18e-01
16384,96,692030,4515.70,2352902,7.18e-01
16384,97,695721,4491.74,2365415,7.22e-01
16384,98,692030,4515.70,2352902,7.18e-01
16384,99,692090,4515.31,2353106,7.18e-01
32768,0,1383241,4518.37,4702983,7.18e-01
32768,1,1424591,4387.22,4843606,7.39e-01
32768,2,1384001,4515.89,4705633,7.18e-01
32768,3,1386650,4507.27,4714610,7.19e-01
32768,4,1393251,4485.91,4737050,7.23e-01
32768,5,1385361,4511.46,4710224,7.19e-01
32768,6,1386501,4507.75,4714100,7.19e-01
32768,7,1386090,4509.09,4712706,7.19e-01
32768,8,1409071,4435.55,4790838,7.31e-01
32768,9,1392791,4487.39,4735519,7.23e-01
32768,10,1389421,4498.28,4723995,7.21e-01
32768,11,1390951,4493.33,4729230,7.22e-01
32768,12,1394380,4482.28,4740892,7.23e-01
32768,13,1391041,4493.04,4729536,7.22e-01
32768,14,1390881,4493.55,4728992,7.22e-01
32768,15,1431481,4366.11,4867202,7.43e-01
32768,16,1391080,4492.91,4729672,7.22e-01
32768,17,1385201,4511.98,4709647,7.19e-01
32768,18,1390691,4494.17,4728380,7.21e-01
32768,19,1383211,4518.47,4702914,7.18e-01
32768,20,1388870,4500.06,4722158,7.21e-01
32768,21,1389461,4498.15,4724197,7.21e-01
32768,22,1390721,4494.07,4728448,7.22e-01
32768,23,1406351,4444.13,4781623,7.30e-01
32768,24,1395370,4479.10,4744258,7.24e-01
32768,25,1389291,4498.70,4723586,7.21e-01
32768,26,1399331,4466.42,4757722,7.26e-01
32768,27,1395751,4477.88,4745550,7.24e-01
32768,28,1391081,4492.91,4729705,7.22e-01
32768,29,1396590,4475.19,4748406,7.25e-01
32768,30,1407271,4441.22,4784718,7.30e-01
32768,31,1383241,4518.37,4703016,7.18e-01
32768,32,1391361,4492.00,4730657,7.22e-01
32768,33,1388380,4501.65,4720492,7.20e-01
32768,34,1387841,4503.40,4718689,7.20e-01
32768,35,1396531,4475.38,4748202,7.25e-01
32768,36,1396301,4476.11,4747453,7.24e-01
32768,37,1414170,4419.55,4808178,7.34e-01
32768,38,1391981,4490.00,4732732,7.22e-01
32768,39,1391081,4492.91,4729672,7.22e-01
32768,40,1389751,4497.21,4725150,7.21e-01
32768,41,1385250,4511.82,4709850,7.19e-01
32768,42,1383211,4518.47,4702914,7.18e-01
