size,run,elapsed_ns,mbps,cycles,cpb
{
  "summary": [
4096,26,2035692,383.78,6921346,8.45e+00
4096,27,2022401,386.30,6876160,8.39e+00
4096,28,2023981,386.00,6881532,8.40e+00
4096,29,2026191,385.58,6889046,8.41e+00
4096,30,2031521,384.56,6907168,8.43e+00
4096,31,2026531,385.51,6890202,8.41e+00
4096,32,2027571,385.31,6893771,8.42e+00
4096,33,2021801,386.41,6874120,8.39e+00
4096,34,2035041,383.90,6919136,8.45e+00
4096,35,2024302,385.94,6882620,8.40e+00
4096,36,2034001,384.10,6915600,8.44e+00
4096,37,2035541,383.80,6920836,8.45e+00
4096,38,2026191,385.58,6889046,8.41e+00
4096,39,2035291,383.85,6919986,8.45e+00
4096,40,2028691,385.10,6897546,8.42e+00
4096,41,2030871,384.69,6904958,8.43e+00
4096,42,2035651,383.78,6921210,8.45e+00
4096,43,2061032,379.06,7007502,8.55e+00
4096,44,2052411,380.65,6978194,8.52e+00
4096,45,2040941,382.79,6939196,8.47e+00
4096,46,2036551,383.61,6924270,8.45e+00
4096,47,2039071,383.14,6932838,8.46e+00
4096,48,2040001,382.97,6936000,8.47e+00
4096,49,2047291,381.60,6960786,8.50e+00
4096,50,2044681,382.09,6951912,8.49e+00
4096,51,2044111,382.20,6949974,8.48e+00
4096,52,2052922,380.56,6979928,8.52e+00
4096,53,2051331,380.85,6974522,8.51e+00
4096,54,2049461,381.20,6968164,8.51e+00
4096,55,2046631,381.72,6958542,8.49e+00
4096,56,2044301,382.16,6950653,8.48e+00
4096,57,2044011,382.21,6949634,8.48e+00
4096,58,2034311,384.04,6916654,8.44e+00
4096,59,2036121,383.70,6922808,8.45e+00
4096,60,2044612,382.10,6951674,8.49e+00
4096,61,2050271,381.05,6970918,8.51e+00
4096,62,2038451,383.26,6930730,8.46e+00
4096,63,2035321,383.85,6920088,8.45e+00
4096,64,2040211,382.93,6936714,8.47e+00
4096,65,2057091,379.78,6994106,8.54e+00
4096,66,2031101,384.64,6905740,8.43e+00
4096,67,2037391,383.46,6927126,8.46e+00
4096,68,2039462,383.07,6934197,8.46e+00
4096,69,2031221,384.62,6906148,8.43e+00
4096,70,2035811,383.75,6921754,8.45e+00
4096,71,2048201,381.43,6963880,8.50e+00
4096,72,2081221,375.38,7076182,8.64e+00
4096,73,2042711,382.46,6945282,8.48e+00
4096,74,2261081,345.52,7687672,9.38e+00
4096,75,2042252,382.54,6943650,8.48e+00
4096,76,2043221,382.36,6946948,8.48e+00
4096,77,2033921,384.11,6915328,8.44e+00
4096,78,2032991,384.29,6912133,8.44e+00
4096,79,2031801,384.51,6908120,8.43e+00
4096,80,2057181,379.77,6994412,8.54e+00
4096,81,2126191,367.44,7229013,8.82e+00
4096,82,2051211,380.87,6974114,8.51e+00
4096,83,2042482,382.50,6944432,8.48e+00
4096,84,2054021,380.35,6983668,8.52e+00
4096,85,2043461,382.32,6947797,8.48e+00
4096,86,2063781,378.55,7016852,8.57e+00
4096,87,2039541,383.05,6934436,8.46e+00
4096,88,2049701,381.15,6968980,8.51e+00
4096,89,2042631,382.47,6944975,8.48e+00
4096,90,2055121,380.15,6987408,8.53e+00
4096,91,2047082,381.64,6960072,8.50e+00
4096,92,2044071,382.20,6949838,8.48e+00
4096,93,2043121,382.38,6946608,8.48e+00
4096,94,2044051,382.21,6949770,8.48e+00
4096,95,2042091,382.57,6943106,8.48e+00
4096,96,2050281,381.05,6970985,8.51e+00
4096,97,2049511,381.19,6968334,8.51e+00
4096,98,2050511,381.00,6971734,8.51e+00
4096,99,2045671,381.90,6955278,8.49e+00
    {
      "size": 4096,
      "runs": 100,
      "mbps_mean": 382.06,
      "mbps_stddev": 4.82,
      "mbps_median": 382.84,
      "cpb_mean": 8.49e+00,
      "cpb_stddev": 1.15e-01,
      "cpb_median": 8.47e+00
    },
8192,0,4764072,327.98,16197872,9.89e+00
8192,1,4314913,362.12,14670660,8.95e+00
8192,2,4085602,382.44,13891040,8.48e+00
8192,3,4091292,381.91,13910386,8.49e+00
8192,4,4091632,381.88,13911542,8.49e+00
8192,5,4093143,381.74,13916676,8.49e+00
8192,6,4114122,379.79,13988008,8.54e+00
8192,7,4104262,380.70,13954518,8.52e+00
8192,8,4097512,381.33,13931534,8.50e+00
8192,9,4100553,381.05,13941870,8.51e+00
8192,10,4216552,370.56,14336338,8.75e+00
8192,11,4094002,381.66,13919600,8.50e+00
8192,12,4078462,383.11,13866764,8.46e+00
8192,13,4086553,382.35,13894270,8.48e+00
8192,14,4095842,381.48,13925924,8.50e+00
8192,15,4111602,380.02,13979440,8.53e+00
8192,16,4100942,381.01,13943196,8.51e+00
8192,17,4104263,380.70,13954484,8.52e+00
8192,18,4092672,381.78,13915078,8.49e+00
8192,19,4097982,381.29,13933132,8.50e+00
8192,20,4095192,381.54,13923646,8.50e+00
8192,21,4082523,382.73,13880568,8.47e+00
8192,22,4091422,381.90,13910828,8.49e+00
8192,23,4084332,382.56,13886722,8.48e+00
8192,24,4088282,382.19,13900152,8.48e+00
8192,25,4097843,381.30,13932656,8.50e+00
8192,26,4102462,380.87,13948364,8.51e+00
8192,27,4082902,382.69,13881893,8.47e+00
8192,28,4089582,382.07,13904572,8.49e+00
8192,29,4089543,382.07,13904436,8.49e+00
8192,30,4078092,383.14,13865506,8.46e+00
8192,31,4106692,380.48,13962779,8.52e+00
8192,32,4463732,350.04,15176716,9.26e+00
8192,33,4101683,380.94,13945678,8.51e+00
8192,34,4103062,380.81,13950404,8.51e+00
8192,35,4107252,380.42,13964650,8.52e+00
8192,36,4117922,379.44,14000928,8.55e+00
8192,37,4094113,381.65,13919974,8.50e+00
8192,38,4108702,380.29,13969580,8.53e+00
8192,39,4099732,381.12,13939082,8.51e+00
8192,40,4103702,380.75,13952580,8.52e+00
8192,41,4096703,381.40,13928780,8.50e+00
8192,42,4552412,343.22,15478228,9.45e+00
8192,43,4100022,381.10,13940068,8.51e+00
8192,44,4097973,381.29,13933098,8.50e+00
8192,45,4104992,380.63,13956966,8.52e+00
8192,46,4095912,381.48,13926094,8.50e+00
8192,47,4097282,381.35,13930752,8.50e+00
8192,48,4093583,381.69,13918172,8.49e+00
8192,49,4142202,377.21,14083514,8.60e+00
8192,50,4208832,371.24,14310090,8.73e+00
8192,51,4104583,380.67,13955572,8.52e+00
8192,52,4122772,378.99,14017418,8.56e+00
8192,53,4102482,380.87,13948432,8.51e+00
8192,54,4528503,345.04,15396968,9.40e+00
8192,55,4127512,378.56,14033568,8.57e+00
8192,56,4097902,381.29,13932860,8.50e+00
8192,57,4109402,380.23,13971960,8.53e+00
8192,58,4087713,382.24,13898247,8.48e+00
8192,59,4107502,380.40,13965467,8.52e+00
8192,60,4339342,360.08,14753823,9.01e+00
8192,61,5313443,294.07,18065764,1.10e+01
8192,62,4103152,380.80,13950676,8.51e+00
8192,63,4118773,379.36,14003886,8.55e+00
8192,64,4205882,371.50,14300026,8.73e+00
8192,65,4097452,381.33,13931397,8.50e+00
8192,66,4107902,380.36,13966860,8.52e+00
8192,67,4103803,380.74,13952920,8.52e+00
8192,68,4103682,380.76,13952512,8.52e+00
8192,69,4196092,372.37,14266740,8.71e+00
8192,70,4113822,379.82,13986988,8.54e+00
8192,71,4124013,378.88,14021668,8.56e+00
8192,72,4108832,380.28,13970022,8.53e+00
8192,73,4369952,357.56,14857898,9.07e+00
8192,74,4205063,371.58,14297204,8.73e+00
8192,75,4104552,380.67,13955470,8.52e+00
8192,76,4099322,381.16,13937688,8.51e+00
8192,77,4102402,380.87,13948160,8.51e+00
8192,78,4099803,381.12,13939320,8.51e+00
8192,79,4099632,381.13,13938742,8.51e+00
8192,80,4102362,380.88,13948024,8.51e+00
8192,81,4100342,381.07,13941123,8.51e+00
8192,82,4115823,379.63,13993788,8.54e+00
8192,83,4104092,380.72,13953906,8.52e+00
8192,84,4093372,381.71,13917458,8.49e+00
8192,85,4096392,381.43,13927759,8.50e+00
8192,86,4125523,378.74,14026801,8.56e+00
8192,87,4139362,377.47,14073892,8.59e+00
8192,88,4388742,356.02,14921783,9.11e+00
8192,89,4093413,381.71,13917594,8.49e+00
8192,90,4079552,383.01,13870470,8.47e+00
8192,91,4079082,383.05,13868872,8.46e+00
8192,92,4091262,381.91,13910284,8.49e+00
8192,93,4078603,383.10,13867240,8.46e+00
8192,94,4093472,381.71,13917765,8.49e+00
8192,95,4087022,382.31,13895835,8.48e+00
8192,96,4091132,381.92,13909842,8.49e+00
8192,97,4101313,380.98,13944454,8.51e+00
8192,98,4091012,381.93,13909434,8.49e+00
8192,99,4084472,382.55,13887198,8.48e+00
    {
      "size": 8192,
      "runs": 100,
      "mbps_mean": 377.29,
      "mbps_stddev": 12.33,
      "mbps_median": 380.99,
      "cpb_mean": 8.60e+00,
      "cpb_stddev": 3.31e-01,
      "cpb_median": 8.51e+00
    },
16384,0,8233755,379.54,27994750,8.54e+00
16384,1,8204364,380.89,27894824,8.51e+00
16384,2,8278585,377.48,28147172,8.59e+00
16384,3,8242964,379.11,28026064,8.55e+00
16384,4,8232425,379.60,27990228,8.54e+00
16384,5,8215974,380.36,27934298,8.52e+00
16384,6,8302875,376.38,28229758,8.62e+00
16384,7,8633275,361.97,29353186,8.96e+00
16384,8,8366514,373.51,28446100,8.68e+00
16384,9,8333645,374.99,28334376,8.65e+00
16384,10,9325765,335.09,31707652,9.68e+00
16384,11,8608595,363.01,29269240,8.93e+00
16384,12,8518684,366.84,28963512,8.84e+00
16384,13,8565735,364.83,29123686,8.89e+00
16384,14,8304245,376.31,28234484,8.62e+00
16384,15,8235564,379.45,28000972,8.55e+00
16384,16,8279715,377.43,28151048,8.59e+00
16384,17,8223364,380.01,27959662,8.53e+00
16384,18,8393785,372.30,28538886,8.71e+00
16384,19,8305474,376.26,28238666,8.62e+00
16384,20,8369335,373.39,28455790,8.68e+00
16384,21,8273364,377.72,28129424,8.58e+00
16384,22,8382465,372.80,28500432,8.70e+00
16384,23,8418975,371.19,28624599,8.74e+00
16384,24,8304624,376.30,28235742,8.62e+00
16384,25,8326635,375.30,28310542,8.64e+00
16384,26,8374194,373.17,28472314,8.69e+00
16384,27,8569995,364.64,29138101,8.89e+00
16384,28,8329175,375.19,28319178,8.64e+00
16384,29,8318854,375.65,28284328,8.63e+00
16384,30,8412635,371.47,28602976,8.73e+00
16384,31,8399984,372.02,28560034,8.72e+00
16384,32,8279295,377.45,28149654,8.59e+00
16384,33,8398595,372.09,28555274,8.71e+00
16384,34,8283784,377.24,28164953,8.60e+00
